@relation Dataset_soal_bhs_indo_sd_completed-REV1-b

@attribute jenissoal {Memaknai,Sinonim/Antonim,Membaca,Analisa,Paragraf,Membandingkan,Melengkapi,Sastra,Mengurutkan,'Tata Penulisan',Iklan/Laporan/Pidato}
@attribute uraiansoal string
@attribute pertanyaansoal string
@attribute opsi1soal string
@attribute opsi2soal string
@attribute opsi3soal string
@attribute opsi4soal string
@attribute kuncijawabansoal string
@attribute kategorisoal {Mudah,Sedang,Sulit}

@data
Memaknai,'�Bolehkah aku minta jaketmu? Aku sangat kedinginan.� ucap si nenek. Gadis kecil itu lalu melepaskan jaketnya. Ia memberikan jaket itu kepada si nenek yang kedinginan. �Pakailah, Nek,� ujar gadis kecil itu. �Kau sungguh baik. Semoga Tuhan selalu melindungimu,� ucap si nenek. Kini, gadis kecil itu merasa kedinginan dan lapar. Namun, ia tak menghiraukan itu. Ia berjalan menuju hutan. Barangkali di hutan ada buah-buahan yang bisa ia makan. Sebelum tiba di hutan gadis kecil itu bertemu dengan anak laki-laki. Anak laki-laki itu mendekatinya. �Bolehkah aku meminta tutup kepalamu? Aku sangat kedinginan,� ucap anak laki-laki itu. Tanpa berpikir  panjang, gadis kecil itu melepaskan tutup kepalanya. Malam pun tiba. Gadis kecil melihat cahaya bintangyang bertaburan di langit. Tiba-tiba, tibuh gadis kecil itu bercahaya, menyerupai cahaya bintang. Olala... lihatlah, baju gadis kecil itu berubah menjadi emas. Semenjak kejadian itu, gadis kecil berubah menjadi gadis yang kaya raya. Namun, ia tetap baik hati dan suka menolong sesamanya.','Maksud pernyataan Tanpa berpikir panjang, gadis kecil itu melepaskan tutup kepalanya adalah ....','memberikan tutup kepalanya kepada anak laki-laki','membuang tutup kepalanya karena tidak berguna','menyimpan tutup kepalanya agar tidak terlihat','memberikan tutup kepalanya kepada nenek itu','memberikan tutup kepalanya kepada anak laki-laki',Sedang
Membaca,'�Bolehkah aku minta jaketmu? Aku sangat kedinginan.� ucap si nenek. Gadis kecil itu lalu melepaskan jaketnya. Ia memberikan jaket itu kepada si nenek yang kedinginan. �Pakailah, Nek,� ujar gadis kecil itu. �Kau sungguh baik. Semoga Tuhan selalu melindungimu,� ucap si nenek. Kini, gadis kecil itu merasa kedinginan dan lapar. Namun, ia tak menghiraukan itu. Ia berjalan menuju hutan. Barangkali di hutan ada buah-buahan yang bisa ia makan. Sebelum tiba di hutan gadis kecil itu bertemu dengan anak laki-laki. Anak laki-laki itu mendekatinya. �Bolehkah aku meminta tutup kepalamu? Aku sangat kedinginan,� ucap anak laki-laki itu. Tanpa berpikir  panjang, gadis kecil itu melepaskan tutup kepalanya. Malam pun tiba. Gadis kecil melihat cahaya bintangyang bertaburan di langit. Tiba-tiba, tibuh gadis kecil itu bercahaya, menyerupai cahaya bintang. Olala... lihatlah, baju gadis kecil itu berubah menjadi emas. Semenjak kejadian itu, gadis kecil berubah menjadi gadis yang kaya raya. Namun, ia tetap baik hati dan suka menolong sesamanya.','Hal yang akan terjadi seandainya gadis kecil itu tidak memberikan barang miliknya kepada si nenek dan anak laki-laki adalah ....','Gadis kecil itu tidak akan kaya raya.','Gadis kecil itu menjadi anak yang pelit.','Watak gadis kecil itu tetap baik hati dan suka menoling.','Ia menjadi orang kaya raya yang baik hati dan suka menolong.','Gadis kecil itu tidak akan kaya raya.',Sulit
Membaca,'Sepatu baru ini bukan pilihanku sendiri. Sejak dahulu, ibuku selalu membelikan kebutuhan pribadiku tanpa memberitahuku. Katanya apa yang ia belikan sebagai tanda kasih sayangnya padaku. Kebutuhanku selalu sudah terbelikan sebelum aku memintanya. Ayahku juga sering membawakan sepatu yang baru apabila pulang dari berlayar. Kadangkala antara ayah dan ibuku berebut untuk mendahului membelikan sepatu baru. Aku bercita-cita mengumpulkan uang saku untuk membeli sepatu baru.','Konflik yang terdapat dalam kutipan cerita tersebut adalah ....','Konflik batin dalam diri tokoh Aku.','Konflik antara anak dan ibunya.','Konflik antara anak dan ayahnya.','Konflik antara ayah dan ibu.','Konflik batin dalam diri tokoh Aku.',Sulit
Membaca,'Suatu ketika, datanglah seorang pengembara mendatangi seorang pertapa di tepi telaga. Langkah pengembara itu tampak gontai, karena dirundung hati yang gundah. �Pak tua, hatiku resah tak menentu.� keluhnya pada pertapa itu. Pertapa tua itu tidak menjawab sepatah kata pun. Ia hanya mengambil segenggam garam dan secawan air. Pertapa itu memasukkan garam itu ke dalam cawan lalu mengaduknya. Ia meminumkan air itu kepada pengembara itu. �Bah, asin sekali air ini!� teriaknya. Kemudian, pertapa itu mengambil lagi segenggam garam, dan menaburkannya ke tengah telaga dan meminumkannya kepada pengembara itu. �Airnya sudah tidak terasa asin lagi,� gumam pengembara tersebut. �Aku harus berlapang hati ketika tertimpa musibah, agar musibah tidak terasa menyakitkan.� kata pengembara dalam hati.','Amanat penggalan cerita tersebut adalah ....','Teguh menghadapi suatu permasalahan','Bersabarlah ketika menghadapi musibah','Tekun dalam mencari pengalaman','Telitilah dalam mengambil suatu keputusan','Bersabarlah ketika menghadapi musibah',Sulit
Membaca,'Suatu ketika, datanglah seorang pengembara mendatangi seorang pertapa di tepi telaga. Langkah pengembara itu tampak gontai, karena dirundung hati yang gundah. �Pak tua, hatiku resah tak menentu.� keluhnya pada pertapa itu. Pertapa tua itu tidak menjawab sepatah kata pun. Ia hanya mengambil segenggam garam dan secawan air. Pertapa itu memasukkan garam itu ke dalam cawan lalu mengaduknya. Ia meminumkan air itu kepada pengembara itu. �Bah, asin sekali air ini!� teriaknya. Kemudian, pertapa itu mengambil lagi segenggam garam, dan menaburkannya ke tengah telaga dan meminumkannya kepada pengembara itu. �Airnya sudah tidak terasa asin lagi,� gumam pengembara tersebut. �Aku harus berlapang hati ketika tertimpa musibah, agar musibah tidak terasa menyakitkan.� kata pengembara dalam hati.','Tema penggalan cerita tersebut adalah ....','Budi Pekerti',Ketekunan,Persahabatan,Kesedihan,'Budi Pekerti',Sedang
Membaca,'Suatu ketika, datanglah seorang pengembara mendatangi seorang pertapa di tepi telaga. Langkah pengembara itu tampak gontai, karena dirundung hati yang gundah. �Pak tua, hatiku resah tak menentu.� keluhnya pada pertapa itu. Pertapa tua itu tidak menjawab sepatah kata pun. Ia hanya mengambil segenggam garam dan secawan air. Pertapa itu memasukkan garam itu ke dalam cawan lalu mengaduknya. Ia meminumkan air itu kepada pengembara itu. �Bah, asin sekali air ini!� teriaknya. Kemudian, pertapa itu mengambil lagi segenggam garam, dan menaburkannya ke tengah telaga dan meminumkannya kepada pengembara itu. �Airnya sudah tidak terasa asin lagi,� gumam pengembara tersebut. �Aku harus berlapang hati ketika tertimpa musibah, agar musibah tidak terasa menyakitkan.� kata pengembara dalam hati.','Nilai-nilai moral penggalan cerita tersebut adalah ....',keteguhan,kesabaran,kewaspadaan,ketelitian,kesabaran,Sulit
Memaknai,'Tinggi hati akalnya kurang, Menyangka dirinya pandai seorang, Takbur tidak membilang orang, Dengan manusia selalu berperang.','Makna kata kias membilang adalah ....','melihat keberadaan','mengakui derajat','bergaul dengan','bekerjasama dengan','mengakui derajat',Sulit
Sastra,'Tinggi hati akalnya kurang, Menyangka dirinya pandai seorang, Takbur tidak membilang orang, Dengan manusia selalu berperang.','Maksud syair di atas adalah ....','orang yang bodoh akan merendahkan orang lain','orang yang pandai tidak merendahkan orang lain','orang yang kurang akal selalu merasa pandai','orang yang kurang akal akan rendah hati','orang yang kurang akal selalu merasa pandai',Sulit
Melengkapi,'Sebagian wilayah Gunungkidul memulai bercocok tanam apabila sudah turun hujan. Para petani tidak hanya menanam satu jenis tanaman di lahan yang ada. Lahan yang tersedia biasanya ditanami padi, kacang, maupun jagung. Ketela pohon tetap mereka tanam di sela-sela tanaman tersebut. Sistem model .... ini sangat ampuh untuk menjaga ketahanan pangan masyarakat Gunungkidul.','Istilah yang tepat untuk melengkapi paragraf tersebut adalah ....','tumpang sari','tadah hujan',terasering,intensifikasi,'tumpang sari',Mudah
Mengurutkan,'(1) Tekan pompa berkali-kali sampai ban terisi angin dengan cukup. (2) Lepas ujung selang kemudian tutup kembali dop ban sepeda. (3) Pasang ujung selang pompa pada dop ban sepeda. (4) Buka tutup dop angin dari ban sepeda.','Urutan petunjuk menggunakan pompa ban sepeda yang tepat adalah ....',4-2-1-3,4-3-1-2,4-3-2-1,4-3-2-1,4-3-1-2,Mudah
'Tata Penulisan','Peserta seminar diundang masuk ke ruangan.','Perbaikan kata yang tercetak miring pada kalimat tersebut yang tepat adalah ....',dimohon,diajak,disarankan,diusahakan,dimohon,Sedang
Melengkapi,'Pasukan Amerika Serikat .... kota Hirosima dan Nagasaki.','Kata yang tepat untuk melengkapi kalimat di atas adalah ....',membumihanguskan,memecahbelah,'mengadu domba',menjajah,membumihanguskan,Mudah
Mengurutkan,'Petunjuk untuk membuat karangan. (1) Menentukan topik.  (2) Menggabungkan kerangka.  (3) Menetapkan tujuan. (4) Membuat kerangka. (5) Menyunting/mengedit.','Susunan petunjuk mengarang yang tepat adalah ....',1-2-3-5-4,1-3-4-2-5,3-2-1-5-4,4-1-2-5-3,1-3-4-2-5,Mudah
Sastra,'�Tidak usah bertengkar, ....!� teriak ibu dari dapur.','Peribahasa yang tepat untuk melengkapi kalimat di atas adalah ....','membasuh muka dengan arang','kalah jadi abu, menang jadi arang','menconteng arang di muka','telah jadi abu arang','kalah jadi abu, menang jadi arang',Sulit
Mengurutkan,'Bacalah kalimat-kalimat berikut! (1) Dengan kantong itulah ia memerangkap mengsa dari golongan antropoda. (2) Kantong glabrata terlihat berbeda karena ada sayap memanjang di ujungnya. (3) Hal lainnya adalah kelompoknya sangat tipis sehingga seperti transparan. (4) Bunga glabrata memang terlihat unik.','Urutan kalimat yang tepat agar menjadi paragraf yang padu adalah ....',4-2-1-3,3-1-2-4,3-2-4-1,4-2-3-1,4-2-1-3,Mudah
Mengurutkan,'Perhatikan kalimat-kalimat berikut! (1) Kami menyiapkan alat tulis seperlunya (2) Semua siswa memperhatikan penjelasan pengawas ruangan (3) Kami berbaris rapi di depan ruang (4) Siswa duduk di kursi sesuai nomornya (5) Kami masuk ruangan dengan tertib ','Urutan kalimat agar menjadi paragraf padu adalah ....',3-1-5-2-4,3-5-1-4-2,3-5-4-1-2,3-5-4-2-1,3-5-4-1-2,Mudah
Iklan/Laporan/Pidato,'Prehatikan kalimat-kalimat berikut! Siswa kelas VI SD Andalan mengadakan bakti sosial di pengungsian banjir. Sampai di pengungsian, mereka menuju lapangan untuk acara penyambutan. Pada kesempatan itu, mereka menyerahkan bantuan sembako dan buku. ....Akhirnya, rombongan pamit dan kembali ke sekolah pada sore hari.','Kalimat-kalimat tersebut bila disusun menjadi paragraf laporan adalah ....','Mereka bersama pulang dengan sangat gembira','Kegiatan bakti sosial itu sangat bermanfaat bagi semua siswa','Acara dilanjutkan permainan dengan anak-anak korban banjir untuk hiburan','Para siswa membuat laporan kegiatan bakti sosial','Acara dilanjutkan permainan dengan anak-anak korban banjir untuk hiburan',Sulit
Analisa,'Perhatikan gambar berikut!  Ponsel LOPPO komunikasi lancer, mutakhir dan tanpa uang muka.','Kalimat iklan yang paling tepat untuk gambar tersebut adalah ....','Ponsel LOPPO untuk berkomunikasi lintas Negara, canggih, dan murah.','Ponsel LOPPO bisa berkomunikasi cepat, terbaru, dan bisa diangsur.','Ponsel LOPPO dapat cepat tersambung, kualitas terbagus, dan ekonomis.','Ponsel LOPPO mudah mengakses, berkualitas bagus, harga terjangkau.','Ponsel LOPPO mudah mengakses, berkualitas bagus, harga terjangkau.',Sulit
Melengkapi,'Perhatikan cuplikan teks pidato berikut! Kita telah selesai membuat sarana bermain untuk kepentingan anak-anak. Sarana bermain yang kita bangun ini adalah bantuan dari pemerintah Kabupaten Sleman. Pemerintah Kabupaten Sleman baru saja mencanangkan kabupaten layak anak. Sekolah kita ini sekarang termasuk sekolah ramah anak. ....','Kalimat yang tepat untuk melengkapi pidato tersebut adalah ....','Ayo, kita bantu pemerintah membangun sarana bermain!','Marilah, kita wujudakan kabupaten layak anak di sekolah ini!','Mari, kegiatan ramah anak ini kita sambut dengan sebaik-baiknya!','Ciptakan sarana bermain di sekolah kita ramah anak!','Marilah, kita wujudakan kabupaten layak anak di sekolah ini!',Mudah
Melengkapi,'Kepala sekolah sedang .... surat perjanjian dengan bimbingan belajar itu.','Kata yang tepat untuk melengkapi kalimat diatas adalah ....','bertanda tangan',menandatangani,ditandatangani,penandatanganan,menandatangani,Mudah
Mengurutkan,'(1) Setiap pukul 05.00, Prasetyo sudah bangun tidur. (2) Pagi-pagi, ia sudah membersihkan kandang ayam di belakang rumah. (3) Prasetyo memang anak yang rajin dan seang membantu orangtuanya. (4) Ia merapihkan dahulu tempat tidurnya. (5) Setelah selesai, baru Prasetyo mandi dan bersiap ke sekolah.','Urutan kalimat yang tepat agar menjadi paragraf yang padu adalah ....',1-3-4-2-5,3-2-4-1-5,2-1-3-5-4,1-4-2-5-3,1-4-2-5-3,Mudah
Melengkapi,'Tono : �Selamat pagi, Pak.� Guru : ..... Tono : �Maaf, Pak, saya bangun kesiangan.� Guru : �Mengapa?� Tono : �Tadi malam nonton sepak bola.� Guru : �Ya, lain kali harus tetap bangun pagi.� Tono : �Ya, Pak.�','Kalimat yang tepat untuk melengkapi percakapan tersebut adalah ....','�Selamat pagi, mengapa kamu bangun kesaiangan?�','�Selamat pagi, mengapa kamu baru datang?�','�Selamat pagi, kapan kamu akan datang?�','�Selamat pagi, mengapa kamu menonton sepak bola?�','�Selamat pagi, mengapa kamu baru datang?�',Mudah
Analisa,'Perhatikan gambar berikut!','Kalimat yang sesuai untuk mendesrripsikan gambar tersebut adalah ....','Sapi perah berbadan besar, ambingya besar, dan berkulit hitam bercak putih.','Seekor sapi betina yang mampu menghasilkan susu dan berkulit belang.','Sapi betina berbadan gemuk, bertanduk dua, dan keempat kakinya kokoh.','Sapi berwarna hitam putih, ekor putih, dan bobotnya lebih dari setengah ton.','Sapi betina berbadan gemuk, bertanduk dua, dan keempat kakinya kokoh.',Sulit
'Tata Penulisan','Amir bergegas masuk di ruangan kelas. Ia meminta ijin kepada ibu gurunya. Setelah diijinkan, ia duduk persis di belakang Danu. Dengan tenang ia membuka buku pelajaran yang sedang dijelaskan oleh ibu guru.','Penggunaan kata yang salah dalam paragraf tersebut adalah ....','di, dijelaskan','bergegas, di','di, meminta','di, persis','Tidak ada pilihan jawaban yang tepat',Sedang
'Tata Penulisan','Arman berteriak. �Aduh, jangan robek kertasku. Dik!�','Kesalahan penggunaan tanda baca terjadi pada tanda ....','(.) dan (!)','(.) dan (�)','(,) dan (.)','(�) dan (!)','Tidak ada pilihan jawaban yang tepat',Mudah
'Tata Penulisan','iwan membeli batik pekalongan dan garam inggris di pasar beringharjo.','Penggunaan ejaan yang tepat untuk kalimat di atas adalah ....','Iwan membeli Batik pekalongan dan garam Inggris di pasar Beringharjo.','Iwan membeli batik pekalongan dan garam inggris di pasar beringharjo.','Iwan membeli batik Pekalongan dan garam inggris di Pasar Beringharjo.','Iwan membeli Batik Pekalongan dan garam inggris di Pasar Beringharjo.','Iwan membeli batik Pekalongan dan garam inggris di Pasar Beringharjo.',Sedang
'Tata Penulisan','Ayu (....) Desa Trirejo kemarin disiarkan di televisi (....)','Tanda baca yang tepat untuk melengkapi kalimat di atas adalah ....','(.) dan (.)','(,) dan (.)','(,) dan (!)','(!) dan (.)','(,) dan (.)',Mudah
'Tata Penulisan','Tolong, ambilkan secangkir air minum Budi?','Perbaikan tanda baca yang tepat untuk kalimat di atas adalah ....','Tolong, ambilkan secangkir air minum, Budi!','Tolong, ambilkan secangkir air minum, Budi.','Tolong, ambilkan secangkir air minum, Budi?','Tolong ambilkan secangkir air minum, Budi?','Tolong, ambilkan secangkir air minum, Budi!',Mudah
Memaknai,'Kita bisa memanfaatkan lahan kosong untuk hal-hal yang bermanfaat. Buatlah kolam agar ikannya bisa dimanfaatkan untuk menambah gizi keluarga. Lakukan penanaman pohon sebagai penghasil oksigen yang sangat kita perlukan. Selain itu, buatlah biopori untuk menyerap air hujan.','Makna kata gizi pada paragraf di atas adalah ....','Makanan yang dibutuhkan oleh manusia dalam kondisi sakit','Zat makanan pokok yang diperlukan bagi pertumbuhan dan kesehatan tubuh','Makanan yang diperlukan oleh manusia saat tubuh bekerja sangat keras','Kandungan makanan yang baik bagi badan','Zat makanan pokok yang diperlukan bagi pertumbuhan dan kesehatan tubuh',Mudah
Membaca,'Tikus, wereng, ulat, dan gulma sering menyerang tanaman padi. Hama-hama tersebut dapat diberantas dengan obat-obatan seperti herbisida untuk membunuh gulma, pestisida untuk membutuh tikus, insektisida untuk membunuh serangga, dan fungisida untuk memberantas jamur. Jadi, tanaman padi perlu dijaga dari serangan hama agar dapat tumbuh dengan subur.','Ide pokok paragraf tersebut adalah ....','Berbagai macam hama','Obat pemberantas hama','Menjaga padi dari hama','Cara memberantas hama','Menjaga padi dari hama',Sulit
Memaknai,'Manusia membutuhkan nutrisi untuk tumbuh. Tanpa nutrisi dari makanan, tubuh kita tidak dapat menjaga suhunya, tidak dapat memperbaiki jaringan, dan tidak dapat memelihara detak jantung dengan baik. Apabila tubuh tidak menerima nutrisi, maka tubuh menjadi lemah dan daya tahan tubuh berkurang.','Makna istilah nutrisi dalam paragraf tersebut adalah makanan ....',pokok,bergizi,seimbang,tambahan,bergizi,Mudah
Sinonim/Antonim,'Penjahat itu menodongkan pistol untuk menakuti korban perampokan.','Sinonim menodongkan pada kalimat tersebut adalah ....',mengarahkan,menembakkan,menghadapkan,mengalamatkan,mengarahkan,Mudah
Membaca,'Kerja Bakti  Sebentar lagi musim hujan akan tiba. Pak RT sudah mulai mengumumkan secara lisan kepada semua warga dari rumah ke rumah agar lingkungan di sekitar RT 9 dibersihkan. Semua warga menyambut baik kegiatan tersebut. Kerja bakti itu akan dilaksanakan pada hari Minggu pada saat semua anggota keluarga berada di rumah. Sepanjang kompleks RT 9, semua warga bersemangat membersihkan lingkungan. Selokan dibersihkan, sampah-sampah yang menyumbat dibuang sehingga air dapat mengalir dengan lancar. Sampah yang terdapat di lingkungan RT 9 hanya sampah organik dan sampah anorganik. Sampah organik yaitu sampah yang terdiri atas bahan-bahan yang bisa terurai secara alamiah. Misalnya sisa makanan. Adapun sampah anorganik yaitu sampah yang terdiri atas bahan-bahan yang sulit terurai secara alamiah seperti plastik dan kaleng. Semua sampah yang berada di sekitar RT 9 di buang ke tempat sampah. Namun, ada juga sampah yang dibakar dan ditimbun dengan tanah karena dijadikan sebagai sarang nyamuk. Bapak-bapak membawa cangkul dan sekop. Alat-alat tersebut digunakan untuk membersihkan selokan dan rumput liar yang terdapat di pinggir jalan sehingga nampak bersih dan rapi. Anak-anak membantu orang tua menyapu sampah-sampah dan rumput yang dicabut. Mereka semua bekerja dengan riang dan bersemangat. Mereka tahu bahwa yang bertanggungjawab membersihkan lingkungan adalah mereka sendiri. Warga RT 9 selalu kompak dan selalu bekerja sama. Kerja bakti itu dilakukan sampai siang hari. Pada waktu istirahat, ibu-ibu menyuguhkan makanan untuk warga. Wargapun menikmati makanan dan minuman.','Bagaimana cara bapak-bapak membersihkan selokan dan rumput liar?','Menyapu sampah-sampah dan rumput liar di sekitar selokan, sehingga kelihatan bersih dan rapi','Memisahkan sampah-sampah dengan rumput liar di sepanjang selokan, sehingga tampak bersih dan rapi','Menggunakan sabit dan cangkul untuk membersihkan rumput liar dan selokan, sehingga tampak bersih dan rapi','Menggunakan cangkul dan sekop untuk membersihkan selokan dan rumput liar, sehingga kelihatan bersih dan rapi.','Menggunakan cangkul dan sekop untuk membersihkan selokan dan rumput liar, sehingga kelihatan bersih dan rapi.',Sulit
