@relation Dataset_soal_bhs_indo_sd_completed-REV1-b

@attribute jenissoal {Memaknai,Sinonim/Antonim,Membaca,Analisa,Paragraf,Membandingkan,Melengkapi,Sastra,Mengurutkan,'Tata Penulisan',Iklan/Laporan/Pidato}
@attribute uraiansoal string
@attribute pertanyaansoal string
@attribute opsi1soal string
@attribute opsi2soal string
@attribute opsi3soal string
@attribute opsi4soal string
@attribute kuncijawabansoal string
@attribute kategorisoal {Mudah,Sedang,Sulit}

@data
Paragraf,' Adisucipto menempuh pendidikan di berbagai kota. Beliau menamatkan pendidikan setingkat SD di HIS Muntilan. Kemudian; Adisucipto melanjutkan pendidikan setingkat SMP di MULO St. Louis Ambarawa. Setelah lulus; Adisucipto masuk AMS yang merupakan pendidikan setingkat SMA di Semarang. Setamat AMS; Adisucipto melanjutkan pendidikan di Sekolah Tinggi Kedokteran di Jakarta. Adisucipto tidak menamatkan pendidikannya di sekolah ini. Ia pindah ke Sekolah Penerbangan Belanda di Kalijati; Jawa Barat.',' Jenis paragraf tersebut adalah ....',' narasi   ',' deskripsi   ',' argumentasi   ',persuasi,' deskripsi   ',Mudah
Paragraf,' Tanaman lidah buaya atau aloevera memiliki banyak manfaat dan khasiat. Manfaat lidah buaya diantaranya menyuburkan rambut; menghilangkan ketombe; menyembuhkan luka; dan menghilangkan jerawat. Lidah buaya juga berkhasiat untuk meningkatkan kekebalan tubuh. Selain itu; lidah buaya juga mengandung zat-zat yang berfungsi sebagai antioksidan. ',' Jenis paragraf tersebut adalah paragraf ....',' Deskripsi   ',' Persuasi   ',' Eksposisi   ',Argumentasi,' Eksposisi   ',Mudah
Paragraf,' Paginya ia bangun seperti biasanya. Salat subuh; mandi lalu sarapan pagi. Pukul 06.40 ia berangkat sekolah. Sesampainya di sekolah; ia sempat beristirahat sebentar. Lalu masuk. Jam pertama ulangan Matematika. Fauzan mengerjakan soal ulangan dengan tenang. Meskipun ada soal yang tidak bisa; ia berusaha mengerjakan soal apa adanya. Fauzan tetap jujur. Ia tidak mau menyontek pekerjaan teman sebangku. Dodo tidak bisa mengerjakan soal ulangan. Dodo ingin menyontek; tetapi tidak ada kesempatan. Pak Bowo mengawasi dengan ketat. Ia juga tidak bisa minta bantuan kepada teman-temannya. Keringat membasahi tubuhnya. Ia pusing. Ia pun pasrah. ',' Jenis teks bacaan tersebut adalah $','  narasi   ',' deskripsi','   persuasi','  eksposisi','  narasi   ',Mudah
Paragraf,'Perhatikan paragraf berikut! Cemas berlebih bisa menimbulkan masalah kesehatan yang serius. Menurut buku kesehatan, rasa khawatir  berlebihan bisa mengakibatkan sakit berat. Hal tersebut bisa mengakibatkan leher kaku, napas tersenggal- senggal bahkan pingsan. Kalau sudah parah, rasa khawatir berlebih bisa menjadi depresi.','Jenis paragraf tersebut adalah ....',narasi,deskripsi,persuasi,argumentasi,argumentasi,Mudah
Membandingkan,' Teks 1 Batik Yogyakarta memiliki ciri khas tersendiri. Batik Yogyakarta mengalami perkembangan dari waktu ke waktu; namun ciri khas aslinya tetap dipertahankan. Nilai khas itulah yang disukai oleh para peminat batik. Teks 2 Bakpia Patuk adalah makanan khas tradisional dari Kampung Patuk; Yogyakarta. Bakpia Patuk berbentuk bulat pipih. Isi bakpia Patuk beraneka rasa. Ada rasa kacang hijau; coklat; keju; dan ubi. Industri bakpia Patuk mampu mengangkat perekonomian warga.',' Persamaan isi kedua teks tersebut adalah ....',' Watak   ',' Tokoh   ',' Tempat   ',Kegiatan,' Tempat   ',Sulit
Membandingkan,' Teks  I          Kasat Lalu Lintas Polres Bogor mengimbau kepada pengunjung yang hendak berkunjung ke Puncak menjelang tahun baru agar berada di tempat tujuan sebelum pukul 13.00 WIB. Imbauan itu berkaitan dengan rencana penutupan jalur menuju Puncak sejak pukul 13.00 WIB. Imbauan itu sebelumnya sudah disosialisasikan ke sejumlah hotel; penginapan dan warga setempat. Teks II          Guna menghindari kemacetan di jalur wisata Puncak; polisi sudah menyediakan jalur alternatif. Kasat Lalu Lintas Polres Bogor mengharapkan para pelancong dengan tujuan Puncak agar mengusahakan tiba di tempat tujuan sebelum pukul 13.00 WIB. Ini berkaitan dengan rencana pemberlakuan arus lalu lintas satu jalur.',' Persamaan informasi kedua teks berita tersebut adalah $',' Imbauan Kasat Lalu Lintas Polres Bogor agar wisatawan datang ke Puncak.   ',' Imbauan Kasat Lalu Lintas Polres Bogor kepada pengendara roda dua dan roda empat      ',' Imbauan Kasat Lalu Lintas Polres Bogor tentang recana penutupan jalur Puncak sore hari     ','Imbauan Kasat Lalu Lintas Polres Bogor agar pengunjung Puncak tiba di tempat tujuan sebelum pukul 13.00 WIB','Imbauan Kasat Lalu Lintas Polres Bogor agar pengunjung Puncak tiba di tempat tujuan sebelum pukul 13.00 WIB',Sulit
Membandingkan,' Teks 1 Tempe merupakan makanan favorit banyak orang. Bahan utama pembuatan tempe yaitu kedelai. Pembuatan tempe memerlukan kecermatan. Alat yang dibutuhkan antara lain panci; penakar; dan kompor. Harga kedelai yang cukup mahal menjadi kendala bagi usaha pembuatan tempe. Teks 2 Kedelai dapat dimanfaatkan untuk bahan pokok pembuatan susu. Alat yang dibutuhkan antara lain blender; saringan; dan wadah. Pemasaran menjadi kendala bagi usaha pembuatan susu kedelai. Belum semua orang tertarik dengan susu kedelai.',' Persamaan kedua teks tersebut adalah ',' alat pembuatan','  makanan favorit',' bahan pokok',' kendala pembuatan',' bahan pokok',Sulit
Membandingkan,' Teks 1 Hampir empat tahun Andi merantau di Tangerang. Andi menjadi buruh pabrik elektronik. Selama itu; belum sekalipun Andi pulang ke kampung halaman karena kesibukannya. Keluarga sangat merindukan Andi. Mereka berharap tahun depan Andi pulang. Teks 2 Arif seorang direktur di perusahaan. Belum lama ini perusahaan Arif membuka cabang di Tangerang. Ia ditugaskan di cabang baru itu. Perusahaannya berkembang pesat sehingga membuatnya sibuk. Ia tidak pernah pulang kampung.',' Perbedaan isi kedua teks tersebut adalah ....',' mereka bekerja di bidang ekonomi   ',' jenjang karir mereka di perusahaan   ',' kesibukan yang mereka alami   ','mereka bukan warga asli Tangerang',' jenjang karir mereka di perusahaan   ',Sulit
Membandingkan,'Perhatikan 2 teks bacaan berikut ! Teks pertama.  Terciptanya lingkungan yang sehat merupakan dambaan setiap orang. Namun pada kenyataannya lingkungan sehat sekarang ini jarang kita temukan. Hal itu disebabkan kurangnya kesadaran penduduk pada wilayah tersebut untuk mewujudkan lingkungan yang sehat. Setiap jengkal tanah yang ada pasti didirikan tempat tinggal. Akibatnya rumah � rumah berimpitan. Tanaman sulit ditemukan. Apalagi daerah resapan. Bahkan pinggiran sungai pun untuk pemukiman.  Teks kedua Orang-orang beranggapan bahwa kehidupan di pedesaan itu nyaman dan damai. Anggapan tersebut ternyata tidak semuanya benar. Saat ini di pedesaan pun sudah banyak didirikan pabrik dan pusat peternakan milik orang kaya dari kota. Asap, kotoran pabrik serta limbah dari peternakan menyebabkan polusi. Hanya saja jika hujan deras mengguyur tidak mengakibatkan banjir.','Persamaan kedua teks di atas adalah ....','kepadatan penduduk menjadi sebab utamanya munculnya lingkungan tidak sehat','membahas sulitnya menemukan lingkungan sehat','polusi menyebabkan hilangnya tempat yang nyaman bagi warga pedesaan','lingkungan di perkotaan banyak penduduknya sehingga menjadi tidak sehat','membahas sulitnya menemukan lingkungan sehat',Sulit
Membandingkan,'Teks 1 Setiap pagi-pagi buta, Pak Somad mengayuh sepedanya menuju pasar untuk mengantarkan hasil kebunnya. Tidak banyak uang yang dihasilkan, namun cukup untuk membelikan beras istrinya. Hidupnya sederhana, tetapi terlihat tentram. Teks 2 Pak Samsul sudah berkeliling kebun untuk melihat tanamannya. Hasil perkebunan ini memang kecil, tetapi sudah di tekuni sejak lama. Biasanya kegiatannya dilakukan sebelum fajar terbit. Keluarga Pak Samsul sederhana namun tentram.','Persamaan kedua teks tersebut adalah ....','pelaku dan waktu','waktu dan kegiatan','hasil dan pelaku','waktu dan hasil','waktu dan hasil',Sulit
Melengkapi,' Pembiasaan Hidup Sehat Sejak Kecil Pola hidup sehat harus dibiasakan sejak kecil oleh para orang tua kepada anak-anak mereka. Pola hidup sehat itu antara lain meliputi makan makanan bergizi; istirahat yang cukup; olah raga teratur; dan memeriksakan kesehatan diri ke dokter secara teratur pula. Kebiasaan makan makanan bergizi dengan kadar seimbang menyebabkan tubuh anak mengalami pertumbuhan dan perkembangan yang baik. Selain itu tubuh anak yang sehat juga mempunyai daya kekebalan yang baik terhadap serangan berbagai penyakit. Orang tua harus memenuhi kebutuhan zat gizi anak-anaknya. Pemenuhan gizi itu dimulai dengan pemberian ASI saat anak masih di usia balita. Semakin bertambah usia; maka semakin bertambah pula kebutuhan gizi seorang anak. Pola hidup sehat sesuai isi bacaan tersebut adalah sebagai berikut!  ','Isian yang tepat untuk melengkapi tabel tersebut adalah . . .',' Memeriksakan kesehatan secara rutin.   ',' Menjaga kesehatan tubuh dengan makan yang teratur.   ',' Menjaga kekebalan tubuh dengan pemberian ASI sejak dini.   ','Menjaga kebiasaan makan makanan bergizi dengan kadar yang seimbang','  Memeriksakan kesehatan secara rutin.   ',Mudah
Melengkapi,' Hari Minggu  kakakku pergi ke supermarket. Di sana sedang ada...sepatu. Kakakku sangat tertarik untuk membelinya. Potongan harga yang ditawarkan pun sangat menggiurkan. Akhirnya kakak membeli sepasang sepatu berwarna biru.',' Istilah yang tepat untuk melengkapi bacaan tersebut adalah....',' doorprize',' promo',' diskon',' obral ',' diskon',Mudah
Melengkapi,'Pak Rudi menerima  $ sebagai bukti dia telah mengirimkan paket kepada anaknya. ','Kata yang tepat untuk melengkapi kalimat tersebut adalah',' kuitansi',' tiket',' nota',' resi',resi,Mudah
Melengkapi,' Hari Jumat; 10 April 2020; siswa kelas enam SD Sembada melakukan kerja bakti. Kerja bakti dilaksanakan dalam rangka lomba kebersihan kelas. Sebagian siswa membersihkan langit-langit ketas. Beberapa siswa merapikan gambar yang dipajang di dinding $',' Kalimat yang tepat untuk melengkapi teks laporan tersebut adalah',' Siswa yang lain menyapu dan mengepel lantai kelas.',' Lantai kelas menjadi bersih; cemerlang; dan wangi.',' Langit-langit kelas selalu bersih dari sarang laba-laba.',' Dinding kelas menjadi berwarna-warni setelah dibersihkan.',' Siswa yang lain menyapu dan mengepel lantai kelas.',Mudah
Melengkapi,' Pada pelajaran IPS; siswa kelas V SD Mulia mendapat tugas membuat .... Tugas ini bertujuan untuk mengumpulkan informasi tentang R.A. Kartini. Untuk mendapatkan informasi tersebut; siswa dapat memanfaatkan surat kabar dan majalah. Kemudian; hasilnya dijilid menjadi buku.',' Istilah yang tepat untuk melengkapi paragraf tersebut adalah ....',' brosur','  tabloid   ',' kliping   ',mading,' kliping   ',Mudah
Melengkapi,' Dian memang ...; ia suka berderma.',' Ungkapan yang tepat untuk melengkapi kalimat tersebut adalah ....',' besar hati   ',' lurus hati   ',' murah hati   ','teguh hati',' murah hati   ',Mudah
Melengkapi,' Perhatikan kalimat iklan berikut! Ayo; hemat air! Setetes air adalah ....',' Kata yang tepat untuk melengkapi iklan tersebut adalah ....',' kesempurnaan   ',' keberhasilan   ',' keindahan   ',kehidupan,kehidupan,Mudah
Melengkapi,' Perhatikan teks percakapan berikut! Rosi :  $Ra; kamu pernah dengar belum $ $ Tiara :  $Apa itu; Ros $ $ Rosi :  $Kata orang; energi fosil di bumi kita ini sudah hampir habis. $ Tiara :  $Lantas; mau apa $ $ Rosi :  $... $ Tiara :  $Ayo! $ ',' Kalimat yang tepat untuk melengkapi percakapan tersebut adalah ....',' Mari kita perbarui energi fosil!   ',' Mari kita menambah energi fosil!   ',' Mari kita menghemat energi fosil!   ','Mari kita cegah penggunaan energi fosil!',' Mari kita menghemat energi fosil!   ',Mudah
Melengkapi,' Siswa kelas VI SD Merapi mengadakan kunjungan ke peternakan sapi. Disana; mereka akan belajar berbagai hasil peternakan. Sekar; Leny; Bayu; dan Richi belajar membuat camilan. Dani; Rafa; Novi; dan Tuti mendengarkan pemandu menerangkan cara membuat yoghurt. Sedangkan Vino; Andi; Caca; dan Nabila belajar memerah.  Ilustrasi tersebut disajikan dalam tabel berikut: Camilan Yoghurt Pemerahan Sekar Dani Vino Leny ... Andi ... Novi ... Richi Tuti Nabila',' Isian yang tepat untuk melengkapi tabel camilan; yoghurt; dan pemerahan adalah ....',' Rafa; Bayu; Caca   ',' Bayu; Rafa; Caca   ',' Caca; Rafa; Bayu   ','Bayu; Caca; Rafa',' Bayu; Rafa; Caca   ',Mudah
Melengkapi,' Siswa SD Merdeka berjumlah 250 anak. Mereka mengikuti kegiatan ekstrakurikuler yang berbeda-beda. Ekstrakurikuler drumben 45 anak; menari 55 anak; sepak bola 60 anak; selebihnya mengikuti ekstrakurikuler karawitan dan melukis dengan jumlah yang sama. No Jenis Ekstrakurikuler Jumlah Siswa 1 Drumben 45 2 Menari 55 3 (a) 60 4 Karawitan (b) 5 (c) 45',' Untuk melengkapi tabel (a); (b); (c) adalah ....',' Sepak bola; 45; melukis   ',' Melukis; 45; sepak bola   ',' Sepak bola; 60; melukis   ','Melukis; 60; sepak bola',' Sepak bola; 45; melukis   ',Mudah
Melengkapi,'(hancur lebur) sarang gerombolan pengacau keamanan dilakukan oleh TNI.','Kata yang tepat untuk melengkapi kata dalam kurung adalah ....',' Menghancur leburkan   ',' Menghancurleburkan   ',' Penghancuran lebur   ',Penghancurleburan,Penghancurleburan,Mudah
Melengkapi,'Anak yang lahir  $  harus mendapat perawatan khusus di inkubator. ','istilah yang tepat untuk melengkapi kalimat tersebut adalah',' prematur',' kembar',' sesar',' dampit',' prematur',Mudah
Melengkapi,' Anak-anak; beberapa hari lagi akan kita peringati bersama Hari Kartini. Setiap tanggal 21 April kita semua berpakaian adat daerah kita masing-masing. Namun; bukannya berpakaian adatnya yang kita utamakan; tetapi kita harus bisa mengambil semangat perjuangan R.A. Kartini ... . Beliau memperjuangkan persamaan derajat wanita dengan pria. ','Kalimat yang tepat untuk melengkapi paragraf adalah ....',' Beliau memperjuangkan hak emansipasi wanita   ',' Beliau berjuang demi kemakmuran Negara Indonesia   ',' Beliau dengan gigih memperjuangkan pendidikan wanita Indonesia   ','Beliau keturunan bangsawan; namun rela berjuang untuk rakyat jelata','Beliau keturunan bangsawan; namun rela berjuang untuk rakyat jelata',Mudah
Melengkapi,'Bacalah pengumuman di bawah ini dengan cermat !  PENGUMUMAN  .... Sehubungan Gelanggang Olahraga Satria sedang digunakan. Dengan ini panitia mengubah jadwal Pertandingan Sepak Bola yaitu tanggal 22 Oktober 2012. Seluruh peserta agar memakluminya.  Panitia Lomba Ttd Sugiono','Kalimat yang tepat untuk melengkapi pengumuman di atas adalah . . . .','Bersama ini kami beritahukan untuk peserta lomba.','Perubahan jadwal pertandingan sepak bola.','Pemberitahuan untuk semua masyarakat.','Diberitahukan kepada semua peserta lomba.','Diberitahukan kepada semua peserta lomba.',Mudah
Melengkapi,'Bacalah percakapan berikut! Nadia : � Selamat siang, Dok!� Dokter : � Selamat siang. Ada yang bisa Ibu bantu?� Nadia : � Begini, Dok! Kami mendapat tugas untuk mewawancarai Dokter.� Dokter : � .............................� Nadia : � Masalah penyakit polio.�','Kalimat yang tepat untuk melengkapi percakapan di atas adalah ....','Masalah apa yang ingin diketahui?','Apa yang ingin ditanyakan?','Tentang apa, Nad? .','Apa saja yang ingin ditanyakan?','Masalah apa yang ingin diketahui?',Mudah
Melengkapi,'Kepada yang terhormat Bapak dan Ibu Guru sekalian,serta teman-teman yang saya sayangi. Pada saat ini saya, mewakili teman-teman mengucapkan terima kasih pada pihak sekolah yang mau perhatian siswa-siswanya. Aula ini sangat penting bagi kami sebagai sarana berkreasi dan berkarya.Tak hanya itu,tentu saja aula ini bermanfaat bagi kita semua. ...............................................','Kalimat ajakan yang tepat untuk melengkapi pidato di atas adalah . . . .','Demikian penjelasan yang bisa kami sampaikan,semoga bermanfaat.','Kami atas nama siswa kelas VI mengucapkan terima kasih kepada Bapak dan Ibu Guru.','Oleh karena itu,marilah kita bersama-sama menjaga aula sekolah agar tetap bersih dan berfungsi dengan baik.','Hanya ini yang dapat kami sampaikan mohon maaf dan terima kasih.','Kami atas nama siswa kelas VI mengucapkan terima kasih kepada Bapak dan Ibu Guru.',Mudah
Melengkapi,'Perhatikan kutipan laporan di bawah ini !  Laporan Pengamatan  Objek : Pasar Banjaran Waktu : Rabu,11 Januari 2013 Pengamat : Nur Fauziah Hasil pengamatan: Pada pagi hari,pasar Banjaran dipadati penjual dan pembeli.Penjual mengambil sebagian lahan jalan umum untuk berdagang...................','Kalimat yang tepat untuk melengkapi laporan di atas adalah . . . .','Orang-oarang datang untuk menunggu kiriman surat.','Sebagian yang datang ke sana adalah pelajar.','Barang dagangan yang dominan dijual adalah sayuran dan bahan makanan.','Jalan di depan pasar terlihat amat lengang.','Barang dagangan yang dominan dijual adalah sayuran dan bahan makanan.',Mudah
Melengkapi,'Keputusan ini � untuk mempertimbangkan siapa yang memasak.','Kata yang tepat untuk melengkapi kalimat tersebut adalah',dasar,dasar,didasarkan,'yang mendasarinya','yang mendasarinya',Mudah
Melengkapi,' Ali\t:  $Din; apa betul Dewi berhasil menjadi juara Olimpiade Matematika tingkat Provinsi $ $ \tUdin\t:  $Ya; betul.  Aku kemarin ikut menyaksikannya lomba tersebut. $ \tAli\t:  $Dewi memang hebat. Sudah beberapa kali menjadi juara. $ \tUdin\t:  $Ya; atas prestasinya; Dewi menjadi ...di sekolah kita. $',' Ungkapan yang tepat untuk melengkapi kalimat tersebut adalah  $',' buah tangan',' buah baju',' buah bibir',' buah hati',' buah bibir',Mudah
Melengkapi,'Kejahatan ... banyak menimpa truk pembawa barang di Jalan Pantura.','Istilah yang tepat untuk melengkapi paragraf tersebut adalah ....',' Babi ngepet   ',' Kutu loncat   ',' Tikus loncat   ','Bajing loncat','Bajing loncat',Mudah
Melengkapi,'Bapakku seorang tentara. Masalah disiplin sudah ... dalam hati.','Ungkapan yang tepat untuk melengkapi pernyataan adalah ....',' Menjantung hati   ',' Mendarah daging   ',' Menulang sungsum   ','Menulang punggung',' Mendarah daging   ',Mudah
